name,run_time,spearman_avg,spearman_var,spearman_med,mae_avg,mae_var,mae_med
m1_val_rf_10_trees_mse_0.8_max_feat_18_max_depth,514.4953179359436,0.72557905412237711,0.058908512063543896,0.79553842813721232,14.237169332346987,39.447039972686355,12.797357096788543
m1_val_rf_20_trees_mse_auto_max_feat_None_max_depth,837.012442111969,0.73923500615635285,0.056574691076355398,0.81361267911419888,14.143534731735171,44.369761954150384,12.816864583333336
m1_val_rf_20_trees_mse_auto_max_feat_2_max_depth,405.34855222702026,0.64553069551924525,0.072997712682486365,0.73431393834129399,14.192501135676471,38.59354754116741,13.274772188515527
m1_val_rf_20_trees_mse_auto_max_feat_4_max_depth,466.74937105178833,0.76434519596238404,0.060565771842377304,0.84992401215805469,13.177961043058067,35.458571580303463,12.346880147961921
m1_val_rf_20_trees_mse_auto_max_feat_6_max_depth,525.060408115387,0.77911271182912101,0.056069923576903116,0.85589448545375602,13.134024191613213,36.479037673782159,12.120567031698139
m1_val_rf_20_trees_mse_auto_max_feat_8_max_depth,582.5368790626526,0.76828541092916358,0.059129049599784954,0.84482197134172821,13.385006872265238,38.473496052816778,12.097017403232821
m1_val_rf_20_trees_mse_auto_max_feat_10_max_depth,632.3101420402527,0.75946799588386793,0.058876782852061139,0.83016717325227962,13.535718686776249,40.847391339011971,12.314044831986045
m1_val_rf_20_trees_mse_auto_max_feat_12_max_depth,680.9491050243378,0.7517258608485653,0.057240886805644688,0.82370820668693012,13.619639018271423,39.769681195049507,12.572578047788403
m1_val_rf_20_trees_mse_auto_max_feat_14_max_depth,724.9865810871124,0.748406337177832,0.05643933196431615,0.8254450716456796,13.898366702141898,41.964724561439624,12.633242488656135
m1_val_rf_20_trees_mse_auto_max_feat_16_max_depth,762.2456641197205,0.74512740975142633,0.059780735990014641,0.82392531480677378,13.886327861748237,40.728572493119771,12.562030989234756
m1_val_rf_20_trees_mse_auto_max_feat_18_max_depth,793.4361159801483,0.74291424526674565,0.058973521890560696,0.81985453755970472,14.083035454729428,42.193220525477763,13.021137474992164
m1_val_rf_20_trees_mse_sqrt_max_feat_None_max_depth,452.19657278060913,0.75393932274162956,0.054846870614240588,0.82821320017368649,13.461872602739724,36.399784976305838,12.365708333333332
m1_val_rf_20_trees_mse_sqrt_max_feat_2_max_depth,354.15192103385925,0.70276411351483115,0.072063455472719529,0.79456144159791575,15.145057714564263,33.101279235417593,15.367685939135136
m1_val_rf_20_trees_mse_sqrt_max_feat_4_max_depth,370.05305886268616,0.76430638416835706,0.060740436044275772,0.84737299174989145,13.585830856639342,32.411314047364833,13.354688594844204
m1_val_rf_20_trees_mse_sqrt_max_feat_6_max_depth,379.84196496009827,0.77587661120991636,0.057621904760930313,0.8542118975249674,13.179993758100871,32.586731372310609,12.571602703351331
m1_val_rf_20_trees_mse_sqrt_max_feat_8_max_depth,391.5902979373932,0.77544522034987085,0.058034515869055156,0.85242075553625707,12.858546159497303,34.022202810814107,12.183729341008041
m1_val_rf_20_trees_mse_sqrt_max_feat_10_max_depth,403.89094710350037,0.76866088901313978,0.056673503876532839,0.83771168041684763,12.991449628239167,35.094736382233691,11.906911657456741
m1_val_rf_20_trees_mse_sqrt_max_feat_12_max_depth,414.56005811691284,0.76246423664190199,0.055864145569201606,0.83597481545809815,13.226603720180684,36.736219209777694,12.004098916045749
m1_val_rf_20_trees_mse_sqrt_max_feat_14_max_depth,426.5845558643341,0.75853829727752331,0.057872512000470618,0.83700607902735569,13.284978434249604,34.165574425692768,12.225753365876065
m1_val_rf_20_trees_mse_sqrt_max_feat_16_max_depth,437.59068298339844,0.75476135951320233,0.05626496662048102,0.83613764654798084,13.464354063412758,34.052006607795363,12.537184441713697
m1_val_rf_20_trees_mse_sqrt_max_feat_18_max_depth,441.4640350341797,0.75323282912698741,0.056084331939095136,0.82929874077290489,13.43187242496731,36.477813370689205,12.341588270406445
m1_val_rf_20_trees_mse_log2_max_feat_None_max_depth,453.0335900783539,0.75516390176006265,0.055138208057349085,0.82859313938341295,13.379749372146131,36.133937910455508,12.221375000000002
m1_val_rf_20_trees_mse_log2_max_feat_2_max_depth,353.5845351219177,0.70292887775920587,0.072273088137125296,0.80053191489361697,15.088167645329987,31.281327816914448,15.14280432541789
m1_val_rf_20_trees_mse_log2_max_feat_4_max_depth,367.84096598625183,0.76706811841612177,0.060959624633624046,0.84617889709075123,13.481299985928288,30.849460692539004,13.099201988862793
m1_val_rf_20_trees_mse_log2_max_feat_6_max_depth,381.37802815437317,0.77855001516782785,0.0562513757396787,0.85811984368215377,13.103850697972407,31.549796796412263,12.526932597635094
m1_val_rf_20_trees_mse_log2_max_feat_8_max_depth,390.6515588760376,0.77568403928169927,0.056439906915660878,0.85318063395570998,12.998092480631181,33.972674855096997,12.113185469779841
m1_val_rf_20_trees_mse_log2_max_feat_10_max_depth,402.8561270236969,0.76997409572981046,0.055519956069247103,0.84509335649153283,12.966070395233748,32.317605387391424,11.908069923859633
m1_val_rf_20_trees_mse_log2_max_feat_12_max_depth,415.7926769256592,0.76237679857719842,0.056479355445727193,0.83771168041684763,13.282816781294819,35.840921319009205,12.037632784221872
m1_val_rf_20_trees_mse_log2_max_feat_14_max_depth,427.57295513153076,0.75958190329468989,0.058557784134951357,0.84400781589231433,13.384159575519273,33.606076856725529,12.2567698967233
m1_val_rf_20_trees_mse_log2_max_feat_16_max_depth,435.98251080513,0.75103007393572374,0.058421705602887682,0.8252822405557968,13.331411540337788,34.38574987141574,12.206251552827091
m1_val_rf_20_trees_mse_log2_max_feat_18_max_depth,445.4712190628052,0.74992713494607977,0.056844456194477221,0.83233825445071652,13.507446631489012,34.878300135977085,12.450138672476442
m1_val_rf_20_trees_mse_0.1_max_feat_None_max_depth,393.88792991638184,0.73151934046716915,0.059992191131541507,0.81068171949630918,13.675551683789951,36.587801857965701,12.800572916666667
m1_val_rf_20_trees_mse_0.1_max_feat_2_max_depth,346.1874101161957,0.560639487505874,0.11616974996068041,0.67276378636561007,17.086152043675799,34.256719368884504,17.428855930743993
m1_val_rf_20_trees_mse_0.1_max_feat_4_max_depth,353.40010499954224,0.69302086617217529,0.070801592827461735,0.78717976552323055,15.56630129687843,33.474556395077585,15.781463583748263
m1_val_rf_20_trees_mse_0.1_max_feat_6_max_depth,356.63754391670227,0.72442317644049736,0.061894321726486311,0.79944637429439858,14.62885366012198,32.544195044976384,14.383448426911025
m1_val_rf_20_trees_mse_0.1_max_feat_8_max_depth,361.06943702697754,0.73681380450752154,0.067491673118885778,0.81790056448111159,13.985906356166666,32.432422712258777,13.616659590056329
m1_val_rf_20_trees_mse_0.1_max_feat_10_max_depth,366.8033230304718,0.73866085927230085,0.061122961372996595,0.81589231437255749,13.776280215611697,33.754596582462042,13.045555575722602
